start_lat,start_lng
37.7788,-122.4147
37.7725,-122.4212
37.769,-122.4222
37.7662,-122.4312
37.7707,-122.4327
37.769,-122.4223
37.773,-122.4391
37.7716,-122.4195
37.7731,-122.4391
37.3608,-121.9066
37.3608,-121.9066
37.3608,-121.9066
37.362,-121.9096
37.3609,-121.9066
37.3608,-121.9066
37.3302,-121.902
37.362,-121.9096
37.3619,-121.9097
37.3609,-121.9065
37.3609,-121.9065
37.362,-121.9096
37.3608,-121.9066
37.3611,-121.907
37.362,-121.9097
37.362,-121.9097
37.3608,-121.9066
37.336,-121.8861
37.3254,-121.8767
37.3371,-121.8832
37.3147,-121.8662
37.3263,-121.8766
37.3253,-121.8767
37.3386,-121.8842
37.3253,-121.8767
37.757,-122.406
37.7616,-122.3908
37.3371,-121.8886
37.3348,-121.893
37.3371,-121.8886
37.3658,-121.8501
37.356,-121.8927
37.3372,-121.8887
37.8013,-122.2626
37.7603,-122.4189
37.8123,-122.2608
37.7639,-122.4707
37.7763,-122.3944
37.8161,-122.2782
37.8094,-122.268
37.7838,-122.4346
37.8194,-122.2619
37.7734,-122.4273
37.8123,-122.2608
37.7923,-122.3971
37.7829,-122.3879
37.7873,-122.3944
37.8005,-122.4109
37.7718,-122.4337
37.7849,-122.4009
37.7873,-122.3944
37.8087,-122.2699
37.7873,-122.3944
37.8089,-122.2565
37.8766,-122.2695
37.8087,-122.2699
37.8691,-122.2934
37.7603,-122.4189
37.8005,-122.2721
37.7896,-122.4008
37.8087,-122.2699
37.7774,-122.4418
37.3332,-121.9132
37.8011,-122.42
37.7882,-122.4205
37.7693,-122.4269
37.7582,-122.4262
37.326,-121.8759
37.3314,-121.8825
37.3265,-121.876
37.3161,-121.8715
37.7664,-122.425
37.7616,-122.3908
37.7752,-122.3974
37.8043,-122.4335
37.8161,-122.2782
37.8618,-122.2536
37.7616,-122.3906
37.7775,-122.4333
37.7614,-122.4264
37.7717,-122.4223
37.7716,-122.4195
37.7724,-122.4359
37.7717,-122.4223
37.7739,-122.421
37.8161,-122.2782
37.362,-121.9097
37.3608,-121.9066
37.3608,-121.9065
37.3609,-121.907
37.3608,-121.9066
37.3392,-121.8857
37.3608,-121.9066
37.3608,-121.9066
37.3393,-121.9048
37.3608,-121.9065
37.3391,-121.9048
37.3609,-121.9067
37.3392,-121.9048
37.3608,-121.9066
37.3387,-121.8843
37.3164,-121.8717
37.3608,-121.9065
37.3609,-121.9066
37.3605,-121.9077
37.3354,-121.8871
37.3301,-121.8609
37.335,-121.8925
37.3609,-121.9064
37.3608,-121.9067
37.3608,-121.9066
37.3383,-121.8892
37.3386,-121.8839
37.3608,-121.9067
37.361,-121.9071
37.362,-121.9097
37.3608,-121.9067
37.7545,-122.3901
37.7554,-122.3886
37.7833,-122.4047
37.7406,-122.3765
37.7794,-122.3883
37.7719,-122.4338
37.7871,-122.3966
37.7854,-122.4318
37.7993,-122.4392
37.7864,-122.4051
37.7779,-122.397
37.787,-122.398
37.767,-122.391
37.7671,-122.391
37.7711,-122.4107
37.7643,-122.4026
37.7616,-122.3908
37.7675,-122.3933
37.7669,-122.393
37.7616,-122.3908
37.7616,-122.3908
37.771,-122.4107
37.7623,-122.3907
37.7701,-122.4119
37.7872,-122.3942
37.7603,-122.4189
37.7702,-122.4155
37.7868,-122.3951
37.7871,-122.3944
37.787,-122.3943
37.7603,-122.4188
37.7606,-122.4148
37.7603,-122.4189
37.787,-122.3943
37.7868,-122.395
37.7871,-122.3939
37.7603,-122.419
37.7872,-122.3945
37.7607,-122.4148
37.7872,-122.3942
37.7603,-122.4188
37.7871,-122.3944
37.7872,-122.3941
37.7603,-122.4188
37.785,-122.4009
37.7671,-122.4154
37.7869,-122.3947
37.7603,-122.419
37.787,-122.3943
37.7648,-122.4202
37.7592,-122.4214
37.7871,-122.3941
37.7845,-122.4011
37.7603,-122.4189
37.351,-121.902
37.3258,-121.877
37.3259,-121.8771
37.3386,-121.8839
37.3329,-121.8882
37.3259,-121.8772
37.3263,-121.8766
37.3386,-121.8843
37.3259,-121.8758
37.331,-121.8794
37.3258,-121.877
37.3351,-121.8873
37.3387,-121.8844
37.3254,-121.8767
37.7728,-122.3912
37.7616,-122.3909
37.763,-122.3909
37.7873,-122.3944
37.7771,-122.4296
37.7808,-122.4219
37.7964,-122.3946
37.8088,-122.2497
37.8585,-122.2533
37.3365,-121.8766
37.8194,-122.2619
37.7854,-122.4318
37.7819,-122.3891
37.7769,-122.3934
37.7616,-122.3907
37.7553,-122.3905
37.7725,-122.393
37.7617,-122.3908
37.8038,-122.4419
37.7656,-122.4006
37.7779,-122.397
37.7719,-122.3927
37.7621,-122.4034
37.7874,-122.3966
37.3359,-121.8855
37.3385,-121.8843
37.7862,-122.4049
37.7615,-122.5027
37.7874,-122.4168
37.767,-122.3911
37.3393,-121.8899
37.3369,-121.889
37.3321,-121.8778
37.3497,-121.8602
37.3369,-121.8892
37.3371,-121.8886
37.332,-121.8818
37.7723,-122.393
37.3331,-121.9131
37.3371,-121.8832
37.3331,-121.913
37.7607,-122.4148
37.7637,-122.4155
37.7835,-122.393
37.7732,-122.4391
37.7717,-122.4195
37.7732,-122.4392
37.7664,-122.4311
37.7648,-122.4323
37.3264,-121.8766
37.3324,-121.8808
37.3259,-121.8758
37.3105,-121.8516
37.3254,-121.8767
37.3385,-121.8842
37.3386,-121.8844
37.321,-121.8763
37.7568,-122.406
37.7626,-122.3906
37.7881,-122.3919
37.8576,-122.2676
37.8013,-122.2626
37.7659,-122.4493
37.8043,-122.4335
37.8305,-122.2739
37.8691,-122.2706
37.8297,-122.2876
37.8704,-122.2997
37.7898,-122.3946
37.8691,-122.2934
37.7873,-122.4167
37.7869,-122.3981
37.8694,-122.2543
37.8233,-122.2757
37.8023,-122.4245
37.7521,-122.4197
37.7767,-122.4079
37.8087,-122.2699
37.7737,-122.4116
37.8043,-122.4335
37.7849,-122.4009
37.781,-122.3997
37.8111,-122.2433
37.8046,-122.4021
37.7805,-122.4319
37.7479,-122.425
37.326,-121.8771
37.7614,-122.4264
37.7735,-122.4272
37.3609,-121.9065
37.3609,-121.9065
37.3344,-121.8937
37.3608,-121.9064
37.3608,-121.9065
37.3392,-121.9048
37.3505,-121.8969
37.3608,-121.9065
37.3608,-121.9066
37.7616,-122.3909
37.7624,-122.3917
37.7568,-122.406
37.7849,-122.4008
37.7617,-122.3909
37.7849,-122.4009
37.8127,-122.2472
37.8161,-122.2782
37.8088,-122.2497
37.3388,-121.8842
37.3258,-121.8771
37.3258,-121.877
37.3356,-121.8873
37.7734,-122.4272
37.7816,-122.4577
37.7568,-122.4061
37.7616,-122.3908
37.7528,-122.4015
37.3371,-121.8886
37.339,-121.8839
37.34,-121.8637
37.3353,-121.89
37.3371,-121.8833
37.335,-121.9085
37.3401,-121.904
37.3306,-121.812
37.3427,-121.8773
37.3352,-121.89
37.3206,-121.8276
37.339,-121.8904
37.3335,-121.8891
37.3406,-121.8812
37.3356,-121.8869
37.3401,-121.841
37.3255,-121.8291
37.3197,-121.829
37.3387,-121.8852
37.3373,-121.8887
37.3236,-121.8311
37.3119,-121.8476
37.3234,-121.8444
37.3371,-121.8887
37.3232,-121.8273
37.3255,-121.8291
37.3231,-121.8244
37.3034,-121.8624
37.3371,-121.8886
37.3255,-121.8291
37.3346,-121.8895
37.3234,-121.8444
37.3371,-121.8887
37.3176,-121.8171
37.7869,-122.3981
37.8123,-122.2608
37.782,-122.4828
37.8297,-122.2876
37.7727,-122.4037
37.7973,-122.2653
37.8618,-122.2536
37.7713,-122.3866
37.7869,-122.3981
37.7206,-122.4477
37.8078,-122.2645
37.3371,-121.8833
37.3362,-121.8877
37.329,-121.9044
37.3331,-121.913
37.329,-121.9045
37.3331,-121.913
37.3331,-121.913
37.7787,-122.4035
37.7895,-122.4406
37.7606,-122.4149
37.7748,-122.4199
37.7731,-122.4391
37.7734,-122.4443
37.7735,-122.4272
37.7731,-122.4392
37.7711,-122.4196
37.7713,-122.4226
37.7972,-122.4052
37.7518,-122.3985
37.7603,-122.4188
37.7871,-122.3945
37.7607,-122.4149
37.787,-122.3947
37.7871,-122.3942
37.7603,-122.4188
37.7603,-122.419
37.7871,-122.3942
37.7873,-122.394
37.7603,-122.4188
37.7671,-122.4155
37.7872,-122.3946
37.7606,-122.4148
37.7637,-122.4156
37.7748,-122.419
37.7701,-122.4118
37.7666,-122.3961
37.784,-122.4084
37.767,-122.3909
37.7671,-122.3908
37.7872,-122.4135
37.7651,-122.4219
37.7727,-122.4037
37.8194,-122.2619
37.7524,-122.4206
37.7942,-122.4216
37.7659,-122.4493
37.8088,-122.2497
37.7759,-122.3932
37.8506,-122.2782
37.3526,-121.9057
37.7873,-122.3944
37.8194,-122.2619
37.7945,-122.3948
37.3641,-121.9117
37.7854,-122.3969
37.7881,-122.3919
37.7796,-122.4075
37.784,-122.404
37.7438,-122.4397
37.7965,-122.4169
37.7779,-122.423
37.7897,-122.3904
37.8625,-122.2648
37.8658,-122.2674
37.8514,-122.2525
37.7915,-122.391
37.7763,-122.3944
37.8688,-122.2588
37.8662,-122.2994
37.7531,-122.4054
37.7693,-122.4268
37.7577,-122.3919
37.7873,-122.4167
37.7766,-122.4174
37.7735,-122.4037
37.3297,-121.9018
37.3374,-121.887
37.7473,-122.4114
37.7763,-122.3931
37.768,-122.3918
37.7646,-122.4103
37.772,-122.4537
37.7724,-122.4356
37.3312,-121.8869
37.7873,-122.4167
37.7908,-122.4326
37.8625,-122.2648
37.7718,-122.3984
37.7093,-122.485
37.7282,-122.4926
37.7683,-122.3926
37.7754,-122.3924
37.7828,-122.4435
37.7363,-122.4754
37.7907,-122.4838
37.7419,-122.5069
37.7874,-122.3983
37.7759,-122.3931
37.7874,-122.3984
37.8094,-122.268
37.7639,-122.4707
37.8625,-122.2648
37.7752,-122.465
37.751,-122.4119
37.77,-122.4117
37.773,-122.5091
37.7567,-122.421
37.7683,-122.4201
37.7895,-122.4406
37.7837,-122.4818
37.7819,-122.4828
37.7525,-122.4208
37.773,-122.509
37.8297,-122.2876
37.7766,-122.4174
37.7733,-122.4443
37.7752,-122.465
37.8514,-122.2525
37.7328,-122.4341
37.7882,-122.4205
37.8005,-122.411
37.8004,-122.4109
37.7882,-122.4205
37.7942,-122.4217
37.7881,-122.4205
37.7882,-122.4205
37.7787,-122.4159
37.8688,-122.2588
37.7646,-122.4103
37.3291,-121.9046
37.7723,-122.393
37.7945,-122.3948
37.8048,-122.4032
37.3235,-121.906
37.7881,-122.3919
37.773,-122.5091
37.7715,-122.4255
37.7972,-122.4418
37.7666,-122.3981
37.7666,-122.3982
37.791,-122.4001
37.7883,-122.3904
37.7918,-122.4025
37.7913,-122.399
37.7693,-122.4269
37.7907,-122.4014
37.7954,-122.3942
37.7915,-122.4024
37.7838,-122.3988
37.7824,-122.4396
37.7806,-122.4321
37.784,-122.3988
37.7837,-122.4084
37.7766,-122.408
37.783,-122.4405
37.787,-122.4195
37.784,-122.3989
37.7839,-122.3988
37.7812,-122.4001
37.7838,-122.3988
37.7953,-122.3942
37.7848,-122.401
37.8013,-122.2626
37.7206,-122.4477
37.8026,-122.4363
37.7521,-122.4197
37.7763,-122.3944
37.8618,-122.2536
37.8002,-122.2538
37.7616,-122.3906
37.773,-122.5091
37.8701,-122.2684
37.7883,-122.4085
37.7872,-122.3881
37.7441,-122.4215
37.7973,-122.3984
37.7748,-122.4465
37.789,-122.4035
37.8267,-122.2718
37.8023,-122.4245
37.7767,-122.4079
37.326,-121.8771
37.7881,-122.3919
37.7775,-122.4333
37.7873,-122.3944
37.7633,-122.4219
37.7854,-122.4318
37.3655,-121.868
37.8048,-122.4032
37.7766,-122.3953
37.7964,-122.3946
37.804,-122.2624
37.8114,-122.2734
37.7805,-122.4728
37.7733,-122.4712
37.7282,-122.4039
37.7641,-122.4707
37.7642,-122.4707
37.7633,-122.4839
37.7907,-122.4174
37.7847,-122.4067
37.7774,-122.442
37.7907,-122.4174
37.7671,-122.3908
37.7627,-122.4139
37.7669,-122.3909
37.7524,-122.4207
37.7877,-122.485
37.7727,-122.4037
37.7637,-122.413
37.767,-122.3908
37.7524,-122.4206
37.3324,-121.9123
37.3236,-121.9133
37.3338,-121.9088
37.3329,-121.9116
37.7437,-122.4269
37.7643,-122.4318
37.7731,-122.4391
37.767,-122.3908
37.7881,-122.3919
37.7718,-122.4337
37.7867,-122.4501
37.7807,-122.45
37.7835,-122.4312
37.7733,-122.4443
37.7733,-122.4712
37.866,-122.2588
37.748,-122.4202
37.7733,-122.4443
37.8706,-122.2797
37.7737,-122.4116
37.7639,-122.4707
37.7829,-122.3879
37.326,-121.8771
37.8114,-122.2652
37.8388,-122.2587
37.7479,-122.425
37.7531,-122.4054
37.7403,-122.3768
37.7479,-122.425
37.7824,-122.4394
37.3374,-121.887
37.767,-122.3908
37.7866,-122.3996
37.7665,-122.3983
37.7479,-122.425
37.3568,-121.8959
37.7479,-122.425
37.7844,-122.4395
37.7973,-122.2653
37.8078,-122.2645
37.8737,-122.2685
37.7787,-122.3927
37.7787,-122.3927
37.8751,-122.2606
37.7633,-122.4219
37.748,-122.4202
37.866,-122.2588
37.7723,-122.393
37.7954,-122.3942
37.7807,-122.4761
37.8088,-122.2497
37.7589,-122.4125
37.8694,-122.2543
37.7723,-122.393
37.8088,-122.2497
37.7779,-122.423
37.7964,-122.3946
37.8088,-122.2497
37.7745,-122.4094
37.7787,-122.3927
37.7693,-122.4268
37.7766,-122.4174
37.8027,-122.4136
37.8556,-122.2636
37.8395,-122.2987
37.7866,-122.3996
37.8717,-122.2731
37.7634,-122.4641
37.3237,-121.8741
37.7733,-122.4443
37.7945,-122.3948
37.7896,-122.4008
37.7838,-122.3989
37.3319,-121.9049
37.7898,-122.3946
37.7671,-122.4074
37.8766,-122.2695
37.8751,-122.2606
37.7639,-122.4707
37.7592,-122.4213
37.7839,-122.4084
37.8013,-122.2626
37.7713,-122.3866
37.8046,-122.4021
37.8027,-122.4136
37.7403,-122.3768
37.763,-122.4265
37.7954,-122.3942
37.7977,-122.263
37.7805,-122.4319
37.8405,-122.2935
37.8384,-122.2887
37.7829,-122.3879
37.7731,-122.4391
37.7647,-122.3948
37.3359,-121.8856
37.3371,-121.8833
37.3371,-121.8833
37.3387,-121.8842
37.3323,-121.9124
37.3323,-121.9123
37.3339,-121.8781
37.3359,-121.8875
37.3363,-121.8903
37.3319,-121.9049
37.3318,-121.9086
37.3342,-121.8775
37.3414,-121.8952
37.3416,-121.8871
37.7759,-122.3932
37.7732,-122.4391
37.7641,-122.4706
37.777,-122.4178
37.7771,-122.4172
37.7771,-122.4176
37.7719,-122.4538
37.7719,-122.4538
37.7616,-122.3908
37.7616,-122.3908
37.7616,-122.3907
37.7509,-122.4275
37.7509,-122.4276
37.8297,-122.2876
37.7766,-122.4174
37.7866,-122.4534
37.7577,-122.3919
37.8022,-122.4018
37.8013,-122.2626
37.7723,-122.393
37.3173,-121.885
37.8022,-122.4018
37.8575,-122.2616
37.8664,-122.2538
37.8443,-122.2519
37.7723,-122.393
37.8585,-122.2533
37.8088,-122.2497
37.8313,-122.2856
37.7752,-122.465
37.8384,-122.2887
37.7896,-122.4008
37.8022,-122.4018
37.8111,-122.2433
37.8395,-122.2987
37.8405,-122.2935
37.7704,-122.3912
37.8556,-122.2636
37.8585,-122.2533
37.8623,-122.2588
37.7752,-122.465
37.8405,-122.2935
37.8089,-122.2565
37.8313,-122.2783
37.8409,-122.2914
37.8539,-122.2897
37.8701,-122.2684
37.8701,-122.2684
37.3411,-121.8928
37.7973,-122.3984
37.333,-121.9116
37.3338,-121.8781
37.7647,-122.3948
37.3323,-121.9123
37.3313,-121.8828
37.332,-121.9042
37.3331,-121.9114
37.3322,-121.9124
37.336,-121.8855
37.7614,-122.4266
37.7831,-122.388
37.7852,-122.4646
37.7768,-122.4173
37.7771,-122.4179
37.7767,-122.4174
37.7984,-122.4471
37.7976,-122.4468
37.7769,-122.4174
37.7772,-122.417
37.7975,-122.4469
37.7771,-122.4177
37.7704,-122.3912
37.7717,-122.4224
37.8717,-122.2731
37.8022,-122.4018
37.7788,-122.4159
37.8701,-122.2684
37.7952,-122.274
37.8005,-122.4109
37.772,-122.4537
37.7603,-122.4189
37.8724,-122.2664
37.7737,-122.4116
37.789,-122.4035
37.804,-122.2624
37.7641,-122.4674
37.7964,-122.3946
37.7896,-122.4008
37.8575,-122.2616
37.7779,-122.423
37.8688,-122.2588
37.7764,-122.4262
37.8405,-122.2935
37.3235,-121.906
37.8384,-122.2887
37.8358,-122.2516
37.7759,-122.4026
37.7766,-122.3953
37.7806,-122.4029
37.7614,-122.4264
37.7711,-122.4027
37.7711,-122.4027
37.773,-122.5091
37.7651,-122.4219
37.8048,-122.4032
37.7767,-122.4079
37.789,-122.4035
37.7875,-122.3983
37.7807,-122.4761
37.751,-122.4119
37.7952,-122.274
37.7869,-122.3981
37.7745,-122.4094
37.309,-121.9
37.7897,-122.3904
37.798,-122.406
37.7766,-122.4174
37.7898,-122.3946
37.7824,-122.3913
37.7838,-122.4346
37.8249,-122.2604
37.7806,-122.4029
37.772,-122.4537
37.7806,-122.4029
37.7763,-122.3944
37.7896,-122.4008
37.7806,-122.4029
37.7954,-122.4048
37.7829,-122.3879
37.7614,-122.4264
37.7733,-122.4712
37.7954,-122.3942
37.781,-122.3997
37.772,-122.39
37.7767,-122.4079
37.8048,-122.4032
37.3385,-121.8665
37.7759,-122.4026
37.7942,-122.4216
37.7775,-122.4333
37.751,-122.4119
37.7759,-122.4026
37.7881,-122.3919
37.7806,-122.4029
37.7787,-122.3927
37.7759,-122.4026
37.7759,-122.4026
37.7869,-122.3981
37.7859,-122.4089
37.8005,-122.4109
37.8688,-122.2588
37.7854,-122.4196
37.7766,-122.3953
37.8048,-122.4032
37.8267,-122.2718
37.7759,-122.4378
37.7824,-122.3913
37.7651,-122.4219
37.8048,-122.4032
37.8072,-122.2894
37.7976,-122.4235
37.784,-122.4124
37.8662,-122.2994
37.7973,-122.2653
37.8088,-122.2497
37.77,-122.4117
37.8623,-122.2588
37.742,-122.431
37.781,-122.4116
37.7603,-122.4189
37.7862,-122.4051
37.7555,-122.3887
37.7363,-122.3898
37.7294,-122.3865
37.7735,-122.4159
37.7874,-122.4166
37.7735,-122.416
37.8001,-122.4411
37.787,-122.3976
37.7914,-122.3909
37.7735,-122.416
37.7635,-122.4184
37.7805,-122.4318
37.776,-122.3931
37.7805,-122.4318
37.7728,-122.509
37.3264,-121.8766
37.3385,-121.8839
37.7704,-122.3912
37.787,-122.3981
37.7649,-122.4775
37.7726,-122.434
37.7554,-122.3903
37.765,-122.399
37.791,-122.421
37.7874,-122.4135
37.8032,-122.2706
37.8297,-122.2876
37.767,-122.4154
37.8013,-122.2626
37.7866,-122.4534
37.7712,-122.4009
37.7698,-122.4157
37.7691,-122.3863
37.7866,-122.4534
37.8161,-122.2679
37.7774,-122.4418
37.8111,-122.2433
37.7824,-122.4394
37.7633,-122.4074
37.8088,-122.2497
37.7764,-122.4262
37.7423,-122.4232
37.7883,-122.4085
37.7838,-122.3989
37.8089,-122.2565
37.7864,-122.4049
37.7942,-122.4029
37.7815,-122.4588
37.7724,-122.4356
37.7662,-122.4266
37.7915,-122.391
37.7864,-122.4049
37.763,-122.4265
37.7724,-122.4356
37.8123,-122.2608
37.8468,-122.2914
37.7759,-122.4378
37.7896,-122.4008
37.7774,-122.4418
37.7692,-122.4338
37.7815,-122.4588
37.7328,-122.4341
37.7748,-122.4465
37.8088,-122.2497
37.8026,-122.436
37.8026,-122.4361
37.8044,-122.4335
37.8027,-122.436
37.8044,-122.4335
37.7862,-122.4053
37.7663,-122.4311
37.7687,-122.4287
37.7662,-122.4311
37.7665,-122.4333
37.7889,-122.4032
37.7616,-122.3908
37.7644,-122.4027
37.7577,-122.3919
37.7722,-122.3892
37.7636,-122.4075
37.7554,-122.3886
37.7786,-122.4586
37.7592,-122.41
37.8404,-122.2645
37.7662,-122.4266
37.7724,-122.4356
37.7662,-122.4266
37.7603,-122.4189
37.7854,-122.3969
37.7787,-122.3927
37.7875,-122.3983
37.7817,-122.4928
37.7875,-122.3983
37.8736,-122.2831
37.3413,-121.9032
37.3209,-121.8763
37.784,-122.4124
37.8013,-122.2626
37.7805,-122.3903
37.7766,-122.4174
37.8628,-122.2902
37.8072,-122.2894
37.7766,-122.4174
37.7733,-122.4443
37.7616,-122.3906
37.7859,-122.4089
37.8072,-122.2894
37.7788,-122.4159
37.8088,-122.2497
37.7854,-122.3969
37.7614,-122.4264
37.8485,-122.2658
37.8485,-122.266
37.8485,-122.2658
37.8484,-122.266
37.8485,-122.2658
37.7751,-122.5105
37.8485,-122.2658
37.8485,-122.2658
37.8485,-122.2659
37.8485,-122.2658
37.8484,-122.2659
37.8485,-122.2658
37.7734,-122.4443
37.7729,-122.509
37.8485,-122.2658
37.8485,-122.266
37.8484,-122.266
37.8484,-122.2659
37.8484,-122.2658
37.7729,-122.509
37.7751,-122.465
37.7992,-122.4341
37.7954,-122.447
37.7727,-122.4489
37.7739,-122.4211
37.7788,-122.4159
37.3254,-121.8767
37.334,-121.8774
37.7729,-122.5091
37.7729,-122.5091
37.8333,-122.2562
37.7806,-122.4029
37.7815,-122.4588
37.7873,-122.4133
37.7882,-122.4204
37.7873,-122.3944
37.7824,-122.3913
37.7915,-122.391
37.798,-122.406
37.7659,-122.4493
37.8313,-122.2783
37.8658,-122.2674
37.8701,-122.2684
37.7752,-122.465
37.3404,-121.864
37.8089,-122.2565
37.7964,-122.3946
37.7737,-122.4116
37.8658,-122.2674
37.8662,-122.2994
37.8089,-122.2565
37.7915,-122.391
37.3529,-121.886
37.7864,-122.4049
37.8704,-122.2997
37.7662,-122.4311
37.8589,-122.2912
37.7873,-122.4133
37.7869,-122.3981
37.7838,-122.3989
37.8072,-122.2894
37.7714,-122.4058
37.7651,-122.4219
37.7864,-122.4049
37.7838,-122.3989
37.8072,-122.2894
37.8088,-122.2497
37.7712,-122.4009
37.7913,-122.3991
37.7592,-122.4369
37.351,-121.902
37.784,-122.4124
37.7787,-122.3927
37.7896,-122.4008
37.7847,-122.4008
37.7729,-122.5091
37.7714,-122.4057
37.7953,-122.3943
37.7945,-122.3949
37.7953,-122.4043
37.7898,-122.3946
37.7806,-122.4029
37.7849,-122.4009
37.7839,-122.4084
37.784,-122.4124
37.8089,-122.2565
37.8161,-122.2782
37.8267,-122.2718
37.7854,-122.3969
37.7766,-122.3953
37.8048,-122.4032
37.7803,-122.4066
37.7954,-122.3942
37.7745,-122.4094
37.7805,-122.3903
37.7945,-122.3948
37.773,-122.5091
37.7766,-122.4174
37.7954,-122.3942
37.7759,-122.4026
37.7859,-122.4089
37.7759,-122.4026
37.7954,-122.3942
37.7759,-122.3932
37.7839,-122.4084
37.7806,-122.4029
37.8072,-122.2894
37.7864,-122.4049
37.7824,-122.4654
37.3267,-121.8893
37.7883,-122.4085
37.7752,-122.465
37.784,-122.4124
37.3221,-121.8811
37.7881,-122.3919
37.7864,-122.4049
37.7714,-122.4058
37.751,-122.4119
37.8625,-122.2648
37.7805,-122.4319
37.7651,-122.4219
37.7873,-122.3944
37.7954,-122.3942
37.7824,-122.3913
37.8088,-122.2497
37.784,-122.4124
37.7854,-122.3969
37.7733,-122.4443
37.781,-122.3997
37.7873,-122.3944
37.7556,-122.4233
37.7829,-122.414
37.8043,-122.4335
37.7873,-122.3944
37.77,-122.4119
37.8087,-122.2833
37.7875,-122.3983
37.7896,-122.4008
37.3203,-121.8701
37.3557,-121.8923
37.7942,-122.4029
37.7849,-122.4009
37.8088,-122.2497
37.7896,-122.4008
37.7896,-122.4008
37.7873,-122.3944
37.798,-122.406
37.7787,-122.3927
37.7759,-122.4026
37.7824,-122.3913
37.7864,-122.4049
37.7896,-122.4008
37.7875,-122.3983
37.8313,-122.2783
37.8384,-122.2887
37.8233,-122.2757
37.8023,-122.4245
37.8514,-122.2525
37.7965,-122.4169
37.7767,-122.4079
37.7767,-122.4079
37.7881,-122.3919
37.7403,-122.3768
37.7973,-122.3984
37.7883,-122.4085
37.7811,-122.4117
37.7881,-122.3919
37.3235,-121.906
37.7605,-122.3875
37.7403,-122.3768
37.326,-121.8771
37.7806,-122.4029
37.751,-122.4119
37.7752,-122.465
37.7639,-122.4707
37.8751,-122.2606
37.8751,-122.2606
37.7829,-122.3879
37.7864,-122.4049
37.8046,-122.4021
37.8087,-122.2699
37.7658,-122.4575
37.7743,-122.4201
37.7636,-122.4641
37.7719,-122.4338
37.7742,-122.4238
37.7742,-122.4238
37.7979,-122.4059
37.7709,-122.4189
37.7714,-122.4057
37.751,-122.4119
37.7765,-122.4113
37.8046,-122.4021
37.7816,-122.4588
37.7651,-122.4219
37.8333,-122.2562
37.7731,-122.4391
37.8127,-122.2472
37.8002,-122.2538
37.774,-122.4238
37.7873,-122.3944
37.7437,-122.4268
37.7771,-122.4296
37.7779,-122.397
37.8225,-122.2663
37.7759,-122.3932
37.7774,-122.4418
37.773,-122.5091
37.8072,-122.2894
37.7641,-122.4674
37.7883,-122.4085
37.7986,-122.4009
37.7787,-122.3927
37.7896,-122.4008
37.7838,-122.3989
37.7759,-122.4026
37.772,-122.4537
37.7787,-122.3927
37.7766,-122.3953
37.7896,-122.4008
37.7752,-122.4583
37.7973,-122.2653
37.7745,-122.4094
37.7766,-122.4174
37.7864,-122.4049
37.7873,-122.4133
37.7704,-122.3912
37.8094,-122.268
37.7898,-122.3946
37.7873,-122.4133
37.7701,-122.4292
37.7817,-122.4928
37.7745,-122.4094
37.7864,-122.4049
37.798,-122.406
37.7945,-122.3948
37.7954,-122.3942
37.7752,-122.465
37.7923,-122.3971
37.7869,-122.3981
37.7766,-122.3953
37.7712,-122.4009
37.8072,-122.2894
37.7691,-122.3863
37.784,-122.4124
37.7898,-122.3946
37.7873,-122.4167
37.7873,-122.4167
37.7896,-122.4008
37.7718,-122.3984
37.7788,-122.4159
37.8558,-122.2831
37.7896,-122.4008
37.7662,-122.4311
37.7859,-122.4089
37.8585,-122.2533
37.7691,-122.3863
37.7763,-122.3944
37.7896,-122.4008
37.7954,-122.4048
37.7898,-122.3946
37.7659,-122.4493
37.7854,-122.4196
37.7582,-122.4261
37.7896,-122.4008
37.8023,-122.4245
37.7704,-122.3912
37.7824,-122.3913
37.7805,-122.3903
37.7669,-122.391
37.8484,-122.266
37.8485,-122.2658
37.8485,-122.266
37.8484,-122.266
37.8485,-122.2659
37.7718,-122.5028
37.8485,-122.2658
37.8485,-122.2658
37.8484,-122.266
37.7637,-122.4766
37.783,-122.388
37.777,-122.4177
37.8028,-122.4133
37.8053,-122.4474
37.782,-122.4183
37.7771,-122.4178
37.7747,-122.4277
37.7883,-122.4205
37.7735,-122.4272
37.7864,-122.4049
37.8048,-122.4032
37.7808,-122.4027
37.7785,-122.3927
37.7891,-122.4037
37.7953,-122.4049
37.7875,-122.4169
37.7952,-122.4048
37.7885,-122.4084
37.7858,-122.4089
37.7856,-122.4087
37.7858,-122.4088
37.8005,-122.4109
37.7952,-122.4044
37.7872,-122.4135
37.789,-122.4031
37.7943,-122.4217
37.7802,-122.4067
37.778,-122.3969
37.7942,-122.4215
37.7884,-122.3921
37.789,-122.4036
37.7637,-122.4131
37.7779,-122.3969
37.7607,-122.4148
37.7942,-122.4217
37.778,-122.3969
37.7802,-122.4067
37.7891,-122.4035
37.7743,-122.4094
37.7941,-122.4216
37.7758,-122.4028
37.7607,-122.4148
37.7854,-122.4194
37.7864,-122.4053
37.784,-122.3987
37.7979,-122.406
37.7887,-122.4026
37.7954,-122.4048
37.7864,-122.4052
37.7886,-122.4084
37.7902,-122.3942
37.7789,-122.3925
37.7905,-122.4023
37.7633,-122.4219
37.7661,-122.4266
37.7875,-122.3985
